Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
  0.0        0.154        0.154           9           0         17 Kokkos::parallel_for Kokkos::View::initialization [MeshData::PackVariables::coords_mirror] [device=0]
  0.0        0.154        0.154        0.75           0        205 Kokkos::parallel_for Kokkos::View::initialization [recvbuf10] [device=0]
  0.0        0.150        0.150        0.75           0        200 Kokkos::parallel_for Kokkos::View::initialization [recvbuf9] [device=0]
  0.0        0.147        0.147       0.625           0        235 Kokkos::parallel_for Kokkos::View::initialization [amr send buf same15] [device=0]
  0.0        0.131        0.131          12           0         11 MakeOutputs
  0.0        0.127        0.127         0.5           0        254 Kokkos::parallel_for Kokkos::View::initialization [recvbuf16] [device=0]
  0.0        0.125        0.125         0.5           0        250 Kokkos::parallel_for Kokkos::View::initialization [amr send buf same17] [device=0]
  0.0        0.124        0.124           9           0         14 Kokkos::parallel_for Kokkos::View::destruction [MeshData::PackVariables::coords_mirror] [device=0]
  0.0        0.117        0.117         0.5           0        234 Kokkos::parallel_for Kokkos::View::initialization [recvbuf17] [device=0]
  0.0        0.111        0.111       0.375           0        297 Kokkos::parallel_for Kokkos::View::initialization [recvbuf19] [device=0]
  0.0        0.108        0.108           4           0         27 pthread_create
  0.0        0.106        0.106         0.5           0        213 Kokkos::parallel_for Kokkos::View::initialization [amr send buf same16] [device=0]
  0.0        0.093        0.093       0.375           0        247 Kokkos::parallel_for Kokkos::View::initialization [recvbuf18] [device=0]
  0.0        0.081        0.081       0.375           0        215 Kokkos::parallel_for Kokkos::View::initialization [amr send buf same19] [device=0]
  0.0        0.080        0.080       0.375           0        212 Kokkos::parallel_for Kokkos::View::initialization [amr send buf same18] [device=0]
  0.0        0.075        0.075        0.25           0        300 Kokkos::parallel_for Kokkos::View::initialization [recvbuf22] [device=0]
  0.0        0.074        0.074        0.25           0        297 Kokkos::parallel_for Kokkos::View::initialization [recvbuf21] [device=0]
  0.0        0.073        0.073        0.25           0        294 Kokkos::parallel_for Kokkos::View::initialization [recvbuf20] [device=0]
  0.0        0.073        0.073        0.25           0        292 Kokkos::parallel_for Kokkos::View::initialization [recvbuf23] [device=0]
  0.0        0.064        0.064        0.25           0        257 Kokkos::parallel_for Kokkos::View::initialization [amr send buf same23] [device=0]
  0.0        0.064        0.064        0.25           0        254 Kokkos::parallel_for Kokkos::View::initialization [amr send buf same21] [device=0]
  0.0        0.063        0.063        0.25           0        252 Kokkos::parallel_for Kokkos::View::initialization [amr send buf same20] [device=0]
  0.0        0.061        0.061        0.25           0        246 Kokkos::parallel_for Kokkos::View::initialization [amr send buf same22] [device=0]
  0.0        0.040        0.040           3           0         13 Step 3: Count blocks
  0.0        0.037        0.037       0.125           0        297 Kokkos::parallel_for Kokkos::View::initialization [recvbuf24] [device=0]
  0.0        0.037        0.037       0.125           0        296 Kokkos::parallel_for Kokkos::View::initialization [recvbuf25] [device=0]
  0.0        0.034        0.034      20.125           0          2 MPI_Irecv() 
  0.0        0.032        0.032           3           0         11 Step 4: Calc buffer sizes
  0.0        0.027        0.027       0.125           0        217 Kokkos::parallel_for Kokkos::View::initialization [amr send buf same25] [device=0]
  0.0        0.027        0.027       0.125           0        215 Kokkos::parallel_for Kokkos::View::initialization [amr send buf same24] [device=0]
  0.0        0.015        0.015           1           0         15 MPI_File_seek()
  0.0        0.009        0.009           1           0          9 MPI_Type_free_keyval()
  0.0        0.002        0.002           1           0          2 MPI_Comm_rank() 
  0.0        0.001        0.001           1           0          1 MPI_Comm_size() 
  0.0        0.000        0.000       0.125           0          3 MPI_Get_count() 
  0.0        0.000        0.000       0.125           0          3 MPI_Status_set_elements()
